upacc,id,entry,name,mass,sasa,fPos,fNeg,net,ncd,fFatty
A0A1M4YB80,A0A1M4YB80,A0A1M4YB80_9BACT,Cytochrome c,15166.0,7101.930487064267,0.1056338028169014,0.06338028169014084,6,0.0008448407106953009,0.2323943661971831
A0A1W1XZ32,A0A1W1XZ32,A0A1W1XZ32_9NEIS,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),40762.0,14615.95015437229,0.11956521739130435,0.10326086956521739,6,0.00041051043118159027,0.25815217391304346
A0A1W1XSP3,A0A1W1XSP3,A0A1W1XSP3_9NEIS,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,29229.0,11465.281924992401,0.12403100775193798,0.12403100775193798,0,0.0,0.2558139534883721
A0A4Y8UTL8,A0A4Y8UTL8,A0A4Y8UTL8_9GAMM,Cytochrome b,75375.0,22893.72684783448,0.06797583081570997,0.08308157099697885,-10,-0.0004368008785317494,0.3549848942598187
A0A345ZI91,A0A345ZI91,A0A345ZI91_9GAMM,Cytochrome c1,27446.0,10950.40703481582,0.09387755102040816,0.11836734693877551,-6,-0.00054792483794653,0.2571428571428571
U5T7Y6,U5T7Y6,U5T7Y6_9GAMM,Cytochrome c domain-containing protein,26960.0,10808.515945451743,0.0823045267489712,0.10699588477366255,-6,-0.0005551178376643667,0.21810699588477367
A0A2Z6E4P2,A0A2Z6E4P2,A0A2Z6E4P2_9GAMM,"Ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit",27103.0,10850.33697127215,0.09917355371900827,0.10330578512396695,-1,-9.216303628612142e-05,0.2727272727272727
A0A7W8NCL2,A0A7W8NCL2,A0A7W8NCL2_9GAMM,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,27863.0,11071.613031328492,0.07661290322580645,0.0967741935483871,-5,-0.00045160537907637164,0.2540322580645161
A0A1H8IPX6,A0A1H8IPX6,A0A1H8IPX6_9FIRM,Carbon starvation protein CstA,52588.0,17603.04531893881,0.07660455486542443,0.047619047619047616,14,0.0007953169321752324,0.38716356107660455
A0A254N7N7,A0A254N7N7,A0A254N7N7_9BURK,Cytochrome c1,28691.0,11310.841063247877,0.1171875,0.11328125,1,8.84107551691521e-05,0.234375
A0A0F3NMM4,A0A0F3NMM4,A0A0F3NMM4_9RICK,"Cytochrome c1-2, heme protein, mitochondrial",27119.0,10855.012536276858,0.11715481171548117,0.10460251046025104,3,0.00027637001707498396,0.26359832635983266
A0A6B5PMZ7,A0A6B5PMZ7,A0A6B5PMZ7_9FLAO,S9 family peptidase,82644.0,24485.265618489928,0.1078838174273859,0.12309820193637622,-11,-0.0004492497721443301,0.24619640387275243
A0A011TK98,A0A011TK98,A0A011TK98_9HYPH,Ribosomal protein P2 (Ubiquinol-cytochrome c reductase cytochrome c1 subunit),31334.0,12062.355172297343,0.08070175438596491,0.13333333333333333,-15,-0.001243538246531599,0.22105263157894736
A0A011UP04,A0A011UP04,A0A011UP04_9HYPH,Cytochrome C,15975.0,7376.534572919589,0.10884353741496598,0.1292517006802721,-3,-0.00040669503685558103,0.21768707482993196
A6TRW1,A6TRW1,A6TRW1_ALKMQ,Non-specific serine/threonine protein kinase (EC 2.7.11.1),72037.0,22149.103408184412,0.10493827160493827,0.16049382716049382,-36,-0.0016253479581795388,0.2824074074074074
A0A7X1P6B0,A0A7X1P6B0,A0A7X1P6B0_9PROT,Cytochrome c1,26928.0,10799.149201732338,0.09090909090909091,0.0743801652892562,4,0.0003703995495643622,0.28512396694214875
A0A7X1TXM2,A0A7X1TXM2,A0A7X1TXM2_9PROT,C-type cytochrome,18013.0,8052.270676450778,0.11728395061728394,0.11728395061728394,0,0.0,0.2037037037037037
A0A243SJK5,A0A243SJK5,A0A243SJK5_9FLAO,S9 family peptidase,82727.0,24503.214425247268,0.10926694329183956,0.11341632088520055,-3,-0.0001224329162670553,0.24481327800829875
Y0KEK9,Y0KEK9,Y0KEK9_9PROT,Cytochrome c1,26035.0,10536.52942475597,0.11739130434782609,0.11304347826086956,1,9.490791129481995e-05,0.2956521739130435
A0A1P8KD76,A0A1P8KD76,A0A1P8KD76_9BURK,Cytochrome c1,27859.0,11070.45272064245,0.099601593625498,0.08764940239043825,3,0.0002709916275064405,0.2549800796812749
A0A1P8KD91,A0A1P8KD91,A0A1P8KD91_9BURK,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),43073.0,15216.34294624664,0.1065989847715736,0.09390862944162437,5,0.00032859406610793643,0.2639593908629442
R5HE08,R5HE08,R5HE08_9FIRM,DZANK-type domain-containing protein,17047.0,7734.701556355686,0.09146341463414634,0.17682926829268292,-14,-0.0018100245882785293,0.20121951219512196
A0A3G9IL74,A0A3G9IL74,A0A3G9IL74_9BACL,Non-specific serine/threonine protein kinase (EC 2.7.11.1),77674.0,23401.397252641127,0.11095305832147938,0.13940256045519203,-20,-0.0008546498221486651,0.25889046941678523
A0A1D8UVM7,A0A1D8UVM7,A0A1D8UVM7_9PROT,Alcohol dehydrogenase (Cytochrome c),47472.0,16335.782618953994,0.08126410835214447,0.08126410835214447,0,0.0,0.1963882618510158
A0A2S8S8P0,A0A2S8S8P0,A0A2S8S8P0_9RHOB,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28484.0,11251.210829411331,0.07692307692307693,0.1346153846153846,-15,-0.0013331898430690777,0.2423076923076923
A0A2S8SAH8,A0A2S8SAH8,A0A2S8SAH8_9RHOB,Cbb3-type cytochrome c oxidase subunit III,16562.0,7573.434593671594,0.0784313725490196,0.1111111111111111,-5,-0.000660202440274328,0.2222222222222222
A0A2S8S3U3,A0A2S8S3U3,A0A2S8S3U3_9RHOB,Cbb3-type cytochrome c oxidase subunit III,17238.0,7797.869614212355,0.08227848101265822,0.14556962025316456,-10,-0.0012824015397454266,0.18354430379746836
A0A1I6R9Q5,A0A1I6R9Q5,A0A1I6R9Q5_9BACL,Non-specific serine/threonine protein kinase (EC 2.7.11.1),78635.0,23612.400995187352,0.11126760563380282,0.14929577464788732,-27,-0.0011434669437260152,0.24929577464788732
A0A250KR84,A0A250KR84,A0A250KR84_9GAMM,"Ubiquinol--cytochrome c reductase, cytochrome c1",27282.0,10902.602511339608,0.12916666666666668,0.1375,-2,-0.00018344243935517547,0.3
A0A7G5ZJA6,A0A7G5ZJA6,A0A7G5ZJA6_9BURK,Cytochrome c1,28015.0,11115.671586351355,0.1067193675889328,0.09486166007905138,3,0.0002698892259180833,0.22134387351778656
A0A7G5ZBA0,A0A7G5ZBA0,A0A7G5ZBA0_9BURK,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),43112.0,15226.399277380127,0.09620253164556962,0.09367088607594937,1,6.567540899085507e-05,0.25569620253164554
E1SMA8,E1SMA8,E1SMA8_FERBD,Cytochrome c1,25887.0,10492.771315934197,0.09090909090909091,0.12554112554112554,-8,-0.0007624296536274737,0.2727272727272727
A0A4U1CEU2,A0A4U1CEU2,A0A4U1CEU2_9SPHI,S9 family peptidase,80518.0,24023.839846658357,0.10614525139664804,0.09636871508379888,7,0.00029137723380942695,0.23324022346368714
A0A4U1CA17,A0A4U1CA17,A0A4U1CA17_9SPHI,Protein TonB,28561.0,11273.405746703267,0.14566929133858267,0.10236220472440945,11,0.0009757477240821195,0.2795275590551181
A0A4U1C3G9,A0A4U1C3G9,A0A4U1C3G9_9SPHI,C-type cytochrome,54914.0,18168.08685418515,0.12857142857142856,0.12040816326530612,4,0.00022016627463879453,0.2816326530612245
A0A7U8C2R5,A0A7U8C2R5,A0A7U8C2R5_NEPCE,Response regulator receiver,29731.0,11608.697562127249,0.07142857142857142,0.16917293233082706,-26,-0.002239700006038886,0.2744360902255639
W8X0N5,W8X0N5,W8X0N5_CASDE,"Ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit",31586.0,12133.09589535851,0.11347517730496454,0.10638297872340426,2,0.0001648383905681563,0.2624113475177305
W8WW97,W8WW97,W8WW97_CASDE,Putative diheme cytochrome c-553,46335.0,16049.231503864685,0.0936768149882904,0.11943793911007025,-11,-0.0006853910729215402,0.18032786885245902
Q1GTG5,Q1GTG5,Q1GTG5_SPHAL,Cytochrome c1,29706.0,11601.570900096804,0.09665427509293681,0.07806691449814127,5,0.0004309761189287116,0.27137546468401486
S0FRD0,S0FRD0,S0FRD0_9DELT,Nitrite reductase like c-type cytochorome NirN,24519.0,10085.038479629617,0.11009174311926606,0.10091743119266056,2,0.00019831357153864346,0.27522935779816515
A0A514BPW1,A0A514BPW1,A0A514BPW1_9GAMM,Cytochrome c1,28697.0,11312.567740091943,0.08139534883720931,0.10465116279069768,-6,-0.000530383564355234,0.26744186046511625
A0A3N2NAQ2,A0A3N2NAQ2,A0A3N2NAQ2_9BACT,S9 family peptidase,82109.0,24369.454420890695,0.09264305177111716,0.1008174386920981,-6,-0.0002462098615903565,0.21389645776566757
A0A0R0CHX1,A0A0R0CHX1,A0A0R0CHX1_9GAMM,Ubiquinol cytochrome C oxidoreductase,28290.0,11195.219192414113,0.09523809523809523,0.10714285714285714,-3,-0.00026797152859970815,0.25
A0A1B3LQZ5,A0A1B3LQZ5,A0A1B3LQZ5_9PROT,Cytochrome C1 family protein,27877.0,11075.673764612986,0.11904761904761904,0.1111111111111111,2,0.00018057592183601893,0.25793650793650796
A0A4V0HTR9,A0A4V0HTR9,A0A4V0HTR9_9BACT,Uncharacterized protein,83156.0,24595.90860350086,0.12117177097203728,0.11451398135818908,5,0.00020328584239771996,0.2303595206391478
A0A240U647,A0A240U647,A0A240U647_9BURK,Cytochrome c1,28282.0,11192.908037365167,0.10276679841897234,0.08300395256916997,5,0.0004467114339998643,0.2648221343873518
A0A271JCF9,A0A271JCF9,A0A271JCF9_9BACT,Peptidase S9,84936.0,24979.144862409434,0.07301173402868318,0.15514993481095177,-63,-0.0025221039529982996,0.22685788787483702
Q3SPC2,Q3SPC2,Q3SPC2_NITWN,Cytochrome b,76214.0,23079.474765498944,0.07860262008733625,0.07423580786026202,3,0.00012998562707694896,0.29694323144104806
A0A6S7BWG9,A0A6S7BWG9,A0A6S7BWG9_9BURK,Ammonia monooxygenase gamma subunit,27722.0,11030.68487081184,0.09716599190283401,0.1214574898785425,-6,-0.0005439372142591551,0.25101214574898784
A0A6S7B935,A0A6S7B935,A0A6S7B935_9BURK,"Alcohol dehydrogenase (Quinone), cytochrome c subunit (EC 1.1.5.5)",46455.0,16079.56325463254,0.09048723897911833,0.08352668213457076,3,0.00018657223162673258,0.21345707656612528
A0A0K6GSH7,A0A0K6GSH7,A0A0K6GSH7_9NEIS,Cytochrome c1,28837.0,11352.82924994589,0.1225296442687747,0.11067193675889328,3,0.0002642513098674763,0.2648221343873518
D9RRQ4,D9RRQ4,D9RRQ4_PREMB,"Peptidase, S9A/B/C family, catalytic domain protein (EC 3.4.-.-)",82433.0,24439.61479343967,0.11522633744855967,0.11796982167352538,-2,-8.183435037351163e-05,0.22359396433470508
A0A0A0EL26,A0A0A0EL26,A0A0A0EL26_9GAMM,Ubiquinol cytochrome C oxidoreductase,26954.0,10806.759909757335,0.08196721311475409,0.09836065573770492,-4,-0.00037013869405837663,0.26639344262295084
A0A068NP21,A0A068NP21,A0A068NP21_9BACT,Dipeptidyl peptidase IV,81390.0,24213.49134146201,0.10719131614654002,0.11533242876526459,-6,-0.00024779573979593315,0.23337856173677068
A0A501X0K6,A0A501X0K6,A0A501X0K6_9GAMM,Cytochrome c1,28850.0,11356.565137657894,0.08778625954198473,0.13358778625954199,-12,-0.001056657524043824,0.2595419847328244
A0A1I3VF33,A0A1I3VF33,A0A1I3VF33_9BURK,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28785.0,11337.881148943501,0.10196078431372549,0.10588235294117647,-1,-8.819990145100287e-05,0.24705882352941178
A0A1I3IA95,A0A1I3IA95,A0A1I3IA95_9BURK,"Cytochrome c, mono-and diheme variants",46676.0,16135.368943052412,0.08333333333333333,0.08101851851851852,1,6.197565134886992e-05,0.2222222222222222
A0A1G9MU55,A0A1G9MU55,A0A1G9MU55_9PROT,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,29142.0,11440.359655373199,0.0599250936329588,0.11610486891385768,-15,-0.001311147590797545,0.2397003745318352
A0A074JZ72,A0A074JZ72,A0A074JZ72_9RHOB,Cytochrome c domain-containing protein,29190.0,11454.112353442284,0.08239700374531835,0.12359550561797752,-11,-0.0009603537716909325,0.23595505617977527
A0A2V3U056,A0A2V3U056,A0A2V3U056_9HYPH,Cytochrome c1,32009.0,12251.497822607118,0.0958904109589041,0.10273972602739725,-2,-0.0001632453459126845,0.2226027397260274
A0A133YTH9,A0A133YTH9,A0A133YTH9_9BACT,"Peptidase, S9A/B/C family, catalytic domain protein",83970.0,24771.435881078807,0.11924119241192412,0.11382113821138211,4,0.00016147630759891978,0.22764227642276422
A0A1Q4Y652,A0A1Q4Y652,A0A1Q4Y652_9ACTN,SSD domain-containing protein,77735.0,23414.811699903938,0.07248322147651007,0.08322147651006712,-8,-0.00034166407582226344,0.3100671140939597
A0A1S2LEA9,A0A1S2LEA9,A0A1S2LEA9_9BACI,Non-specific serine/threonine protein kinase (EC 2.7.11.1),74677.0,22738.769496215937,0.09803921568627451,0.17647058823529413,-52,-0.0022868431824621628,0.2850678733031674
A0A1H2QUU6,A0A1H2QUU6,A0A1H2QUU6_9GAMM,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,27655.0,11011.21704719334,0.0653061224489796,0.1673469387755102,-25,-0.0022704120618866805,0.2816326530612245
A0A519KHM5,A0A519KHM5,A0A519KHM5_FLASP,S9 family peptidase,82426.0,24438.09977077489,0.11927877947295423,0.12205270457697642,-2,-8.183942363602943e-05,0.24133148404993066
A0A6G8QBU2,A0A6G8QBU2,A0A6G8QBU2_9ACTN,Uncharacterized protein,19976.0,8683.83925830144,0.07368421052631578,0.03684210526315789,7,0.000806095068296923,0.3894736842105263
A6GSF1,A6GSF1,A6GSF1_9BURK,Probable cytochrome-c oxidase protein,68361.0,21318.20757453352,0.0880503144654088,0.06918238993710692,12,0.0005628991066929594,0.19339622641509435
A6GMB1,A6GMB1,A6GMB1_9BURK,"Ubiquinol-cytochrome c reductase, cytochrome c1",28257.0,11185.684539833079,0.0992063492063492,0.1111111111111111,-3,-0.0002681999469336696,0.25396825396825395
A0A553FZ70,A0A553FZ70,A0A553FZ70_9BACT,S9 family peptidase,82893.0,24539.097460411336,0.11464088397790055,0.11602209944751381,-1,-4.0751295014549306e-05,0.23480662983425415
A0A199XQL9,A0A199XQL9,A0A199XQL9_9FLAO,Prolyl tripeptidyl peptidase (EC 3.4.14.12),82242.0,24398.26384857637,0.11065006915629322,0.1078838174273859,2,8.19730458041054e-05,0.25864453665283543
A0A257L662,A0A257L662,A0A257L662_9BACT,S9 family peptidase,82588.0,24473.152830519135,0.12292817679558012,0.11602209944751381,5,0.0002043055112116479,0.25828729281767954
A0A1B9EJ30,A0A1B9EJ30,A0A1B9EJ30_9ACTN,Membrane protein YdfJ,74055.0,22600.354503458,0.08085106382978724,0.09219858156028368,-8,-0.0003539767484079044,0.3148936170212766
A0A178MH39,A0A178MH39,A0A178MH39_9PROT,Cytochrome b,74925.0,22793.870582343796,0.0791044776119403,0.06865671641791045,7,0.00030710010284177983,0.31791044776119404
A0A2S1QX12,A0A2S1QX12,A0A2S1QX12_9FLAO,S9 family peptidase,82574.0,24470.124287072693,0.11479944674965421,0.11479944674965421,0,0.0,0.2351313969571231
A0A318TIA3,A0A318TIA3,A0A318TIA3_9BRAD,Cytochrome b,76991.0,23251.00452237019,0.07525325615050651,0.07091172214182344,3,0.00012902668343269422,0.29088277858176553
A0A0Q7RK93,A0A0Q7RK93,A0A0Q7RK93_9CAUL,Cytochrome c domain-containing protein,11600.0,5839.75842086509,0.05309734513274336,0.11504424778761062,-7,-0.0011986797219195643,0.23008849557522124
D3UGP6,D3UGP6,D3UGP6_HELM1,Putative ubiquinol-cytochrome C reductase cytochrome C subunit,33425.0,12644.820919384512,0.11513157894736842,0.1118421052631579,1,7.90837613577429e-05,0.26644736842105265
A0A385YWJ4,A0A385YWJ4,A0A385YWJ4_9PSED,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),41902.0,14913.236969248608,0.08533333333333333,0.112,-10,-0.0006705452357942276,0.2773333333333333
A0A385Z4H8,A0A385Z4H8,A0A385Z4H8_9PSED,Cytochrome c1,29086.0,11424.307108284029,0.10384615384615385,0.10384615384615385,0,0.0,0.28846153846153844
D2UCW1,D2UCW1,D2UCW1_XANAP,"Putative ubiquinol-cytochrome c reductase, cytochrome c1 subunit oxidoreductase protein (EC 1.10.2.2)",27565.0,10985.046183521215,0.10887096774193548,0.0967741935483871,3,0.00027309853321329973,0.25
A0A1I2P7R0,A0A1I2P7R0,A0A1I2P7R0_9BACT,Dipeptidyl-peptidase-4,83225.0,24610.805390094447,0.11292517006802721,0.11564625850340136,-2,-8.126511783336339e-05,0.22448979591836735
Q2CK81,Q2CK81,Q2CK81_OCEGH,Cytochrome c1,31761.0,12182.131745868306,0.07457627118644068,0.11186440677966102,-11,-0.0009029618320890974,0.23728813559322035
A0A0Q4Y7Q2,A0A0Q4Y7Q2,A0A0Q4Y7Q2_9BURK,Cytochrome C,28586.0,11280.608412996855,0.10196078431372549,0.08627450980392157,4,0.0003545908033995254,0.24705882352941178
A0A1I4H5S0,A0A1I4H5S0,A0A1I4H5S0_9PROT,Chromosome partitioning protein,22360.0,9428.768283646683,0.0970873786407767,0.11165048543689321,-3,-0.00031817517513960114,0.2766990291262136
A0A1A6FL74,A0A1A6FL74,A0A1A6FL74_9HYPH,Cytochrome C,31093.0,11994.558503482906,0.10247349823321555,0.10600706713780919,-1,-8.337113864671436e-05,0.2332155477031802
A0A1V3SJN1,A0A1V3SJN1,A0A1V3SJN1_9BURK,Cytochrome c1,28058.0,11128.123796880694,0.11155378486055777,0.09163346613545817,5,0.00044931203959121496,0.2350597609561753
A0A1V3SHA1,A0A1V3SHA1,A0A1V3SHA1_9BURK,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),43387.0,15297.239751586287,0.09774436090225563,0.10025062656641603,-1,-6.537127065007282e-05,0.2556390977443609
A0A1G8QDA3,A0A1G8QDA3,A0A1G8QDA3_9RHOB,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28434.0,11236.789870765942,0.08015267175572519,0.13358778625954199,-14,-0.001245907430949023,0.25190839694656486
A0A1G8PCJ0,A0A1G8PCJ0,A0A1G8PCJ0_9RHOB,"Cytochrome c, mono-and diheme variants",16886.0,7681.306637142447,0.09868421052631579,0.13157894736842105,-5,-0.0006509309205054818,0.21710526315789475
A0A1A6C3H1,A0A1A6C3H1,A0A1A6C3H1_9GAMM,Cytochrome c,28052.0,11126.386588617248,0.10080645161290322,0.10080645161290322,0,0.0,0.2782258064516129
A0A127F6R5,A0A127F6R5,A0A127F6R5_STEDE,Cytochrome c domain-containing protein,27221.0,10884.80177922801,0.0931174089068826,0.10526315789473684,-3,-0.00027561365478653404,0.27125506072874495
A0A1G9XFK6,A0A1G9XFK6,A0A1G9XFK6_9BACL,Non-specific serine/threonine protein kinase (EC 2.7.11.1),77664.0,23399.19789160408,0.12606232294617564,0.13456090651558072,-6,-0.00025641904597733557,0.2507082152974504
A0A255XIR2,A0A255XIR2,A0A255XIR2_9PROT,Cytochrome c1,27700.0,11024.293853399968,0.0992063492063492,0.10317460317460317,-1,-9.070875770347804e-05,0.24603174603174602
B2FJ98,B2FJ98,B2FJ98_STRMK,Putative cytochrome C1,27712.0,11027.780032723093,0.09236947791164658,0.10040160642570281,-2,-0.0001813601644270501,0.24497991967871485
B2FL47,B2FL47,B2FL47_STRMK,Putative alcohol dehydrogenase cytochrome c subunit,48736.0,16652.174875890883,0.09375,0.09598214285714286,-1,-6.0052215848862235e-05,0.19196428571428573
D5BNZ8,D5BNZ8,D5BNZ8_PUNMI,Cytochrome c1,27935.0,11092.490941052834,0.0859375,0.12890625,-11,-0.0009916618420926062,0.2265625
A0A0D1NX77,A0A0D1NX77,A0A0D1NX77_BRAEL,Cytochrome b,76967.0,23245.713322824013,0.08115942028985507,0.07246376811594203,6,0.0002581121050868698,0.2942028985507246
A0A0D1MBX8,A0A0D1MBX8,A0A0D1MBX8_BRAEL,Cytochrome c domain-containing protein,14187.0,6764.265798203748,0.08148148148148149,0.08888888888888889,-1,-0.00014783570454395068,0.2074074074074074
A0A166H344,A0A166H344,A0A166H344_9MICO,Uncharacterized protein DUF4396,15898.0,7350.562406087816,0.045454545454545456,0.045454545454545456,0,0.0,0.2987012987012987
A0A2G1UKN5,A0A2G1UKN5,A0A2G1UKN5_9GAMM,Cytochrome c1,27728.0,11032.427637862591,0.08366533864541832,0.11952191235059761,-9,-0.0008157769346351815,0.2868525896414343
A0A2G1UGH2,A0A2G1UGH2,A0A2G1UGH2_9GAMM,Cytochrome C,16319.0,7492.156411285746,0.08391608391608392,0.15384615384615385,-10,-0.0013347292089279643,0.16083916083916083
A0A1I7C172,A0A1I7C172,A0A1I7C172_9RHOB,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28178.0,11162.846935449132,0.07633587786259542,0.1183206106870229,-11,-0.0009854117021947163,0.22900763358778625
A0A1I7DIA6,A0A1I7DIA6,A0A1I7DIA6_9RHOB,Cytochrome c,17409.0,7854.263043083163,0.07453416149068323,0.16149068322981366,-14,-0.0017824714964606468,0.22981366459627328
A0A0X8HBH8,A0A0X8HBH8,A0A0X8HBH8_9GAMM,Cytochrome b/c1,28897.0,11370.068018569687,0.07450980392156863,0.1411764705882353,-17,-0.0014951537644485031,0.27058823529411763
A0A1I7MYF2,A0A1I7MYF2,A0A1I7MYF2_9HYPH,Cytochrome c1,31933.0,12230.255947190202,0.10139860139860139,0.11188811188811189,-3,-0.0002452933129898418,0.22727272727272727
A0A0U3AZY2,A0A0U3AZY2,A0A0U3AZY2_9ALTE,Cytochrome C,27888.0,11078.863954498438,0.0942622950819672,0.13524590163934427,-10,-0.0009026196224694701,0.28688524590163933
A0A1M6G3C5,A0A1M6G3C5,A0A1M6G3C5_9CLOT,Non-specific serine/threonine protein kinase (EC 2.7.11.1),70235.0,21743.260436732544,0.13333333333333333,0.14603174603174604,-8,-0.00036793010060648455,0.29365079365079366
A0A511NAU3,A0A511NAU3,A0A511NAU3_9DEIO,Cytochrome c6,30702.0,11884.261971159249,0.0657439446366782,0.09342560553633218,-8,-0.0006731591763472075,0.2975778546712803
G4R6P2,G4R6P2,G4R6P2_PELHB,"Ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit",30648.0,11868.999482496603,0.06569343065693431,0.1386861313868613,-20,-0.0016850619994966138,0.23722627737226276
A0A0L6TCB4,A0A0L6TCB4,A0A0L6TCB4_9BURK,Cytochrome C,28686.0,11309.402091401804,0.12109375,0.10546875,4,0.00035368801707396,0.26171875
G8SET7,G8SET7,G8SET7_ACTS5,Uncharacterized protein,19886.0,8655.261168837058,0.078125,0.13020833333333334,-10,-0.00115536663827137,0.21354166666666666
A0L4I9,A0L4I9,A0L4I9_MAGMM,Cytochrome c1,30624.0,11862.213824005581,0.11552346570397112,0.12274368231046931,-2,-0.00016860259220353934,0.23104693140794225
K4IIE5,K4IIE5,K4IIE5_PSYTT,Dipeptidyl peptidase and peptidase S9 family esterase domain protein,82060.0,24358.837245802253,0.12307692307692308,0.1258741258741259,-2,-8.210572531924359e-05,0.23356643356643356
K4IES9,K4IES9,K4IES9_PSYTT,Dipeptidyl peptidase IV,83241.0,24614.25924106533,0.09602194787379972,0.1262002743484225,-22,-0.0008937908626271468,0.24142661179698216
A0A399S0Y9,A0A399S0Y9,A0A399S0Y9_9BACT,S9 family peptidase,84908.0,24973.13331904994,0.11140939597315436,0.12080536912751678,-7,-0.00028030123054924305,0.22684563758389262
A0A1G7UDK6,A0A1G7UDK6,A0A1G7UDK6_9FLAO,Dipeptidyl-peptidase-4,83388.0,24645.983114146824,0.10425240054869685,0.1262002743484225,-16,-0.0006491930115303853,0.24554183813443073
A0A379MSW7,A0A379MSW7,A0A379MSW7_9BACT,Prolyl tripeptidyl peptidase (EC 3.4.14.12),80482.0,24015.99831276607,0.12100139082058414,0.12378303198887343,-2,-8.3277820640788e-05,0.22531293463143254
A0A099BU59,A0A099BU59,A0A099BU59_9BACT,Peptidase S9,83319.0,24631.094198561714,0.1008174386920981,0.10899182561307902,-6,-0.00024359453752364598,0.2452316076294278
A0A0H4IXD2,A0A0H4IXD2,A0A0H4IXD2_9PROT,Cytochrome C,27316.0,10912.519566225465,0.11016949152542373,0.11864406779661017,-2,-0.00018327573094943653,0.288135593220339
K6XFJ1,K6XFJ1,K6XFJ1_9ALTE,Dipeptidyl-peptidase 4 (EC 3.4.14.5),87779.0,25586.78433536701,0.11139896373056994,0.13989637305699482,-22,-0.0008598188702278925,0.23316062176165803
K6Y207,K6Y207,K6Y207_9ALTE,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),41583.0,14830.271328439398,0.07754010695187166,0.11764705882352941,-15,-0.0010114447448601376,0.24866310160427807
K6YDU2,K6YDU2,K6YDU2_9ALTE,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,27406.0,10938.754523140507,0.09836065573770492,0.11885245901639344,-5,-0.00045709042920953163,0.29098360655737704
A0A371BFP0,A0A371BFP0,A0A371BFP0_9SPHN,Cytochrome c1,30992.0,11966.103637611715,0.1056338028169014,0.10211267605633803,1,8.356939153166047e-05,0.22887323943661972
A0A261PZL7,A0A261PZL7,A0A261PZL7_9BACT,S9 family peptidase,82843.0,24528.291360847234,0.10990502035278155,0.10176390773405698,6,0.00024461548958837684,0.23066485753052918
A0A024K7F4,A0A024K7F4,A0A024K7F4_9HYPH,"Ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit",30886.0,11936.213173796705,0.08185053380782918,0.1103202846975089,-8,-0.0006702293167452988,0.23487544483985764
A0A024KHT6,A0A024KHT6,A0A024KHT6_9HYPH,Putative diheme cytochrome c-553,13949.0,6681.238786810498,0.07518796992481203,0.08270676691729323,-1,-0.0001496728424037336,0.21804511278195488
A0A1C6LRS1,A0A1C6LRS1,A0A1C6LRS1_9NEIS,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28448.0,11240.82842885442,0.11507936507936507,0.11507936507936507,0,0.0,0.25396825396825395
R5IDG6,R5IDG6,R5IDG6_9BACT,Dipeptidyl-peptidase IV family S9,85356.0,25069.253931558058,0.08678237650200267,0.1348464619492657,-36,-0.0014360219932465536,0.22029372496662217
A0A7L5E501,A0A7L5E501,A0A7L5E501_9SPHI,C-type cytochrome,16275.0,7477.404541793174,0.11333333333333333,0.05333333333333334,9,0.0012036261980606562,0.26
A0A0M0HK24,A0A0M0HK24,A0A0M0HK24_VIBNE,Cytochrome C,27655.0,11011.21704719334,0.09795918367346938,0.1346938775510204,-9,-0.0008173483422792051,0.2857142857142857
A0A0T0PS79,A0A0T0PS79,A0A0T0PS79_9SPHN,Cytochrome C,30533.0,11836.471811979016,0.08571428571428572,0.09285714285714286,-2,-0.00016896926987786296,0.25
A0A1M4Z876,A0A1M4Z876,A0A1M4Z876_9HYPH,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,32048.0,12262.392970852734,0.0777027027027027,0.08445945945945946,-2,-0.00016310030226187726,0.22972972972972974
A0A316GXM0,A0A316GXM0,A0A316GXM0_9RHOB,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,29200.0,11456.97673006625,0.07011070110701106,0.1070110701107011,-10,-0.0008728306110422008,0.23247232472324722
A0A316GHU4,A0A316GHU4,A0A316GHU4_9RHOB,Mono/diheme cytochrome c family protein,16704.0,7620.781340867596,0.056962025316455694,0.11392405063291139,-9,-0.0011809812665449584,0.24050632911392406
